{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00274} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{4.85017} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34370))
{4.85117} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{5.88245} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{5.89633} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000002719849CE30>, <classes.Point object at 0x000002719849CE90>, <classes.Point object at 0x000002719849CEC0>]; Point[0,0] Class car constructor)
{5.89735} <client Loop> [STATUS]:	(generating frame)
{5.99789} <update track> [DEBUG]:	(updating targets)
{6.06431} <update track> [DEBUG]:	(updating obsticles)
{6.10661} <update track> [DEBUG]:	(updating car)
{6.17024} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17024} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17024} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17024} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17024} <update track> [DEBUG]:	(car updated with 3 points)
{6.17144} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17144} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17144} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17144} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17245} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17245} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17296} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17296} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17296} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17296} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17347} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17347} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17347} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17347} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17347} <pathGenerator> [DEBUG]:	(found destination)
{6.17347} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17449} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17449} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17449} <Class Car Valid> [INFO]:	(area: 3078.25)
{6.17449} <Class Car Valid> [INFO]:	(valid triangle points)
{6.17449} <Class Car Valid> [INFO]:	(area: 3078.25)
