{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00127} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{5.33262} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34344))
{5.33987} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{6.20657} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.20675} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000001846F189430>, <classes.Point object at 0x000001846F1893D0>, <classes.Point object at 0x000001846F1893A0>]; <classes.Point object at 0x000001846F189370> Class car constructor)
{6.20675} <client Loop> [STATUS]:	(generating frame)
{6.27278} <update track> [DEBUG]:	(updating targets)
{6.29360} <update track> [DEBUG]:	(updating obsticles)
{6.30904} <update track> [DEBUG]:	(updating car)
{6.34208} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34208} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34208} <update track> [DEBUG]:	(car updated with 3 points)
{6.34208} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34208} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34358} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34358} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34358} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34358} <pathGenerator> [DEBUG]:	(found destination)
{6.34358} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34358} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34475} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34475} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34475} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34475} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <pathGenerator> [DEBUG]:	(Target: (330.50, 392.50))
{6.34614} <pathGenerator> [DEBUG]:	(Front:   (128.00, 250.00))
{6.34614} <pathGenerator> [DEBUG]:	(Angle to target: 0.64 rad)
{6.34614} <pathGenerator> [DEBUG]:	(Rotation applied: 3.07 rad)
{6.34614} <pathGenerator> [DEBUG]:	(Movement: 69.54 px)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34614} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34728} <Class Car Valid> [INFO]:	(valid triangle points)
{6.34728} <Class Car Valid> [INFO]:	(valid triangle points)
{6.35632} <client sender> [STATUS]:	(create rotate 3.070538409528592)
{6.35632} <client sender> [COMMAND]:	(sending command rotate -58.642963899600225)
{6.35632} <client sender> [STATUS]:	(has ball False)
{7.06234} <client reciever> [RESPONSE]:	(modified OK)
{7.06267} <client Loop> [FPS]:	(1.1683340357499903)
{7.06267} <client Loop> [STATUS]:	(generating frame)
{7.06668} <update track> [DEBUG]:	(updating targets)
{7.07729} <update track> [DEBUG]:	(updating obsticles)
{7.08602} <update track> [DEBUG]:	(updating car)
{7.09812} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09812} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09812} <update track> [DEBUG]:	(car updated with 3 points)
{7.09812} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09812} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09812} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09812} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09812} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09812} <pathGenerator> [DEBUG]:	(adjusted target)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <Class Car Valid> [INFO]:	(valid triangle points)
{7.09912} <pathGenerator> [DEBUG]:	(Target: (331.50, 392.50))
{7.09912} <pathGenerator> [DEBUG]:	(Front:   (128.00, 250.00))
{7.09912} <pathGenerator> [DEBUG]:	(Angle to target: 0.64 rad)
{7.09912} <pathGenerator> [DEBUG]:	(Rotation applied: 3.07 rad)
{7.09912} <pathGenerator> [DEBUG]:	(Movement: 70.12 px)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10022} <Class Car Valid> [INFO]:	(valid triangle points)
{7.10223} <client sender> [STATUS]:	(create rotate 3.074303700820265)
{7.10223} <client sender> [COMMAND]:	(sending command rotate -58.7148756661503)
{7.10223} <client sender> [STATUS]:	(has ball False)
{7.52256} <client reciever> [RESPONSE]:	(modified OK ball lost)
{7.52256} <client reciever> [STATUS]:	(Ball lost)
{7.52256} <client Loop> [FPS]:	(2.174429033418666)
{7.52256} <client Loop> [STATUS]:	(generating frame)
{7.52669} <update track> [DEBUG]:	(updating targets)
{7.53888} <update track> [DEBUG]:	(updating obsticles)
{7.54689} <update track> [DEBUG]:	(updating car)
{7.55789} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55789} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55789} <update track> [DEBUG]:	(car updated with 3 points)
{7.55789} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55789} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55789} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55789} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <pathGenerator> [DEBUG]:	(found destination)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <Class Car Valid> [INFO]:	(valid triangle points)
{7.55889} <pathGenerator> [DEBUG]:	(Target: (331.50, 392.50))
{7.56002} <pathGenerator> [DEBUG]:	(Front:   (115.00, 292.00))
{7.56002} <pathGenerator> [DEBUG]:	(Angle to target: 0.69 rad)
{7.56002} <pathGenerator> [DEBUG]:	(Rotation applied: 2.41 rad)
{7.56002} <pathGenerator> [DEBUG]:	(Movement: 177.94 px)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56002} <Class Car Valid> [INFO]:	(valid triangle points)
{7.56289} <client sender> [STATUS]:	(create rotate 2.4094090523695617)
{7.56289} <client sender> [COMMAND]:	(sending command rotate -46.01632327379701)
{7.56289} <client sender> [STATUS]:	(has ball False)
{7.73481} <client reciever> [RESPONSE]:	(modified OK)
{7.73481} <client Loop> [FPS]:	(4.71148884163513)
{7.73584} <client Loop> [STATUS]:	(generating frame)
{7.73784} <update track> [DEBUG]:	(updating targets)
{7.74729} <update track> [DEBUG]:	(updating obsticles)
{7.75729} <update track> [DEBUG]:	(updating car)
{7.77085} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77085} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77085} <update track> [DEBUG]:	(car updated with 3 points)
{7.77085} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77085} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77085} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77085} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77085} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77085} <pathGenerator> [DEBUG]:	(adjusted target)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77185} <pathGenerator> [DEBUG]:	(Target: (330.50, 392.50))
{7.77185} <pathGenerator> [DEBUG]:	(Front:   (119.00, 323.00))
{7.77305} <pathGenerator> [DEBUG]:	(Angle to target: 0.61 rad)
{7.77305} <pathGenerator> [DEBUG]:	(Rotation applied: 1.89 rad)
{7.77305} <pathGenerator> [DEBUG]:	(Movement: 248.86 px)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77305} <Class Car Valid> [INFO]:	(valid triangle points)
{7.77605} <client sender> [STATUS]:	(create rotate 1.8935503838805907)
{7.77605} <client sender> [COMMAND]:	(sending command rotate -36.16414843057824)
{7.77605} <client sender> [STATUS]:	(has ball False)
