{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{3.51617} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34336))
{3.51617} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{4.23493} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{4.23493} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x0000016FB1C29340>, <classes.Point object at 0x0000016FB1C293A0>, <classes.Point object at 0x0000016FB1C293D0>]; <classes.Point object at 0x0000016FB1C29400> Class car constructor)
{4.23493} <client Loop> [STATUS]:	(generating frame)
{4.31339} <update track> [DEBUG]:	(updating targets)
{4.35300} <update track> [DEBUG]:	(updating obsticles)
{4.37077} <update track> [DEBUG]:	(updating car)
{4.41694} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41694} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41694} <update track> [DEBUG]:	(car updated with 3 points)
{4.41694} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41694} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41806} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41806} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41806} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41806} <pathGenerator> [DEBUG]:	(found destination)
{4.41806} <Class Car Valid> [INFO]:	(valid triangle points)
{4.41806} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42008} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42008} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42008} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42081} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42081} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42081} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42081} <Class Car Valid> [INFO]:	(valid triangle points)
{4.42081} <pathGenerator> [DEBUG]:	(Target: (443.50, 203.50))
{4.42081} <pathGenerator> [DEBUG]:	(Front:   (341.00, 188.00))
{4.42081} <pathGenerator> [DEBUG]:	(Angle to target: 0.72 rad)
