{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{16.41798} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34386))
{16.41798} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{17.29198} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{17.29298} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x00000286235B2C90>, <classes.Point object at 0x0000028624860C80>, <classes.Point object at 0x0000028624860CB0>]; Point[0,0] Class car constructor)
{17.29298} <client Loop> [STATUS]:	(generating frame)
{17.35434} <update track> [DEBUG]:	(updating walls)
{17.70263} <update track> [DEBUG]:	(found 2 goals)
{17.70263} <update track> [DEBUG]:	(updating targets)
{17.72771} <update track> [DEBUG]:	(updating obsticles)
{17.75227} <update track> [DEBUG]:	(updating car)
{17.79636} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79636} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79636} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79737} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79737} <update track> [DEBUG]:	(car updated with 3 points)
{17.79737} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79737} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79737} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79737} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79737} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79737} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79737} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79737} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79737} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79737} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79737} <pathGenerator> [DEBUG]:	(found destination)
{17.79844} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79844} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79844} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79844} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79844} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79844} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79844} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79844} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79844} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79844} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79844} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79844} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79844} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79844} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79945} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79945} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79945} <pathGenerator> [DEBUG]:	(Target: (186.50, 214.50))
{17.79945} <pathGenerator> [DEBUG]:	(Front:   (182.00, 240.00))
{17.79945} <pathGenerator> [DEBUG]:	(Angle to target: -0.76 rad)
{17.79945} <pathGenerator> [DEBUG]:	(Rotation applied: 0.16 rad)
{17.79945} <pathGenerator> [DEBUG]:	(Movement: 38.90 px)
{17.79945} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79945} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79945} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79945} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79945} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79945} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79945} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79945} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.79945} <Class Car Valid> [INFO]:	(valid triangle points)
{17.79945} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.80061} <Class Car Valid> [INFO]:	(valid triangle points)
{17.80061} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.80061} <Class Car Valid> [INFO]:	(valid triangle points)
{17.80061} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.80061} <Class Car Valid> [INFO]:	(valid triangle points)
{17.80061} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.80061} <Class Car Valid> [INFO]:	(valid triangle points)
{17.80061} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.80061} <Class Car Valid> [INFO]:	(valid triangle points)
{17.80061} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.80061} <Class Car Valid> [INFO]:	(valid triangle points)
{17.80061} <Class Car Valid> [INFO]:	(area: 3182.25)
{17.81424} <client sender> [STATUS]:	(create rotate 0.15890723184637956)
{17.81424} <client sender> [COMMAND]:	(sending command rotate -3.034904572968139)
{17.81424} <client sender> [STATUS]:	(has ball False)
{17.96130} <client reciever> [RESPONSE]:	(modified OK)
