{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{1.85346} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34332))
{1.85346} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{25.34810} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{33.77364} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x0000019E4C418800>, <classes.Point object at 0x0000019E4C5C5BE0>, <classes.Point object at 0x0000019E4D1BB9E0>]; <classes.Point object at 0x0000019E4D2B3800> Class car constructor)
{33.77465} <client Loop> [STATUS]:	(generating frame)
{33.79936} <update track> [DEBUG]:	(updating targets)
{33.82754} <update track> [DEBUG]:	(updating obsticles)
{33.85706} <update track> [DEBUG]:	(updating car)
{47.93426} <Class Car Valid> [INFO]:	(valid triangle points)
{69.08107} <Class Car Valid> [INFO]:	(valid triangle points)
{69.08208} <Class Car Valid> [INFO]:	(valid triangle points)
{69.08208} <update track> [DEBUG]:	(car updated with 3 points)
{69.08308} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{69.52116} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{69.52116} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{75.65088} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{75.65088} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{76.38436} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{76.38436} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{85.62479} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{85.62479} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{96.17149} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{96.17149} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{103.81449} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{103.81650} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{108.39611} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x0000019E4C601B50>, <classes.Point object at 0x0000019E4C5DD520>, <classes.Point object at 0x0000019E4C5DEA20>]; <classes.Point object at 0x0000019E4C230590> Class car constructor)
{108.39611} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{108.83444} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{108.83444} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{111.96549} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{111.96549} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{112.38332} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{112.38332} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{112.69022} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{112.69053} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{113.13009} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{113.13087} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{120.94207} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{121.39132} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{121.39132} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{123.40209} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{123.82971} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{123.82971} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{124.77229} <unkown> [DEBUG]:	(invalid car, attempting calculation Class car rotation center)
{124.77229} <pathGenerator> [DEBUG]:	(found destination)
{125.21393} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
