{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00773} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{24.31934} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 52440))
{24.32898} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{25.39618} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{25.39815} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000002CECCEC7080>, <classes.Point object at 0x000002CECDEBE960>, <classes.Point object at 0x000002CECDEBEAB0>]; Point[0,0] Class car constructor)
{25.39916} <client Loop> [STATUS]:	(generating frame)
{25.50184} <update track> [DEBUG]:	(updating walls)
{25.91929} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{25.92726} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{25.92726} <makeWalls> [ERROR]:	(Kunne ikke lave væg, et eller flere hjørner er None)
{25.92826} <makeGoals> [ERROR]:	(Kunne ikke lave mål, et eller flere hjørner er None)
{25.92826} <update track> [DEBUG]:	(no goals found)
{25.92826} <update track> [DEBUG]:	(updating targets)
{25.97778} <update track> [DEBUG]:	(updating obsticles)
{26.01485} <update track> [DEBUG]:	(updating car)
{26.08039} <Class Car Valid> [INFO]:	(valid triangle points)
{26.08139} <Class Car Valid> [INFO]:	(area: 3125.25)
{26.08139} <Class Car Valid> [INFO]:	(valid triangle points)
{26.08139} <Class Car Valid> [INFO]:	(area: 3125.25)
{26.08238} <update track> [DEBUG]:	(car updated with 3 points)
{26.09141} <Class Car Valid> [INFO]:	(valid triangle points)
{26.09141} <Class Car Valid> [INFO]:	(area: 3125.25)
{26.09141} <Class Car Valid> [INFO]:	(valid triangle points)
{26.09238} <Class Car Valid> [INFO]:	(area: 3125.25)
{26.09238} <Class Car Valid> [INFO]:	(valid triangle points)
{26.09238} <Class Car Valid> [INFO]:	(area: 3125.25)
{26.09238} <pathGenerator> [DEBUG]:	(no targets or no car)
{26.09438} <Class Car Valid> [INFO]:	(valid triangle points)
{26.09438} <Class Car Valid> [INFO]:	(area: 3125.25)
{26.12540} <client Loop> [RETRY]:	(failed to follow path (empty))
{26.12540} <client Loop> [FPS]:	(1.3769581410770946)
{26.12540} <client loop> [TIME]:	(frame number: 0)
{26.12640} <client Loop> [STATUS]:	(generating frame)
{26.14038} <update track> [DEBUG]:	(updating targets)
{26.15438} <update track> [DEBUG]:	(updating obsticles)
{26.16940} <update track> [DEBUG]:	(updating car)
{26.18664} <Class Car Valid> [INFO]:	(valid triangle points)
{26.18664} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.18664} <Class Car Valid> [INFO]:	(valid triangle points)
{26.18664} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.18765} <update track> [DEBUG]:	(car updated with 3 points)
{26.19367} <Class Car Valid> [INFO]:	(valid triangle points)
{26.19467} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.19467} <Class Car Valid> [INFO]:	(valid triangle points)
{26.19564} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.19564} <Class Car Valid> [INFO]:	(valid triangle points)
{26.19613} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.19613} <pathGenerator> [DEBUG]:	(no targets or no car)
{26.19666} <Class Car Valid> [INFO]:	(valid triangle points)
{26.19666} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.20088} <client Loop> [RETRY]:	(failed to follow path (empty))
{26.20088} <client Loop> [FPS]:	(13.425424515468208)
{26.20088} <client loop> [TIME]:	(frame number: 1)
{26.20173} <client Loop> [STATUS]:	(generating frame)
{26.21080} <update track> [DEBUG]:	(updating targets)
{26.22377} <update track> [DEBUG]:	(updating obsticles)
{26.23852} <update track> [DEBUG]:	(updating car)
{26.25353} <Class Car Valid> [INFO]:	(valid triangle points)
{26.25353} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.25452} <Class Car Valid> [INFO]:	(valid triangle points)
{26.25452} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.25452} <update track> [DEBUG]:	(car updated with 3 points)
{26.26152} <Class Car Valid> [INFO]:	(valid triangle points)
{26.26252} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.26252} <Class Car Valid> [INFO]:	(valid triangle points)
{26.26252} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.26252} <Class Car Valid> [INFO]:	(valid triangle points)
{26.26353} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.26353} <pathGenerator> [DEBUG]:	(no targets or no car)
{26.26353} <Class Car Valid> [INFO]:	(valid triangle points)
{26.26353} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.26766} <client Loop> [RETRY]:	(failed to follow path (empty))
{26.26789} <client Loop> [FPS]:	(15.114826880387465)
{26.26789} <client loop> [TIME]:	(frame number: 2)
{26.26789} <client Loop> [STATUS]:	(generating frame)
{26.27955} <update track> [DEBUG]:	(updating targets)
{26.29279} <update track> [DEBUG]:	(updating obsticles)
{26.30678} <update track> [DEBUG]:	(updating car)
{26.32178} <Class Car Valid> [INFO]:	(valid triangle points)
{26.32279} <Class Car Valid> [INFO]:	(area: 3123.0)
{26.32279} <Class Car Valid> [INFO]:	(valid triangle points)
{26.32279} <Class Car Valid> [INFO]:	(area: 3123.0)
{26.32279} <update track> [DEBUG]:	(car updated with 3 points)
{26.32981} <Class Car Valid> [INFO]:	(valid triangle points)
{26.32981} <Class Car Valid> [INFO]:	(area: 3123.0)
{26.32981} <Class Car Valid> [INFO]:	(valid triangle points)
{26.33078} <Class Car Valid> [INFO]:	(area: 3123.0)
{26.33078} <Class Car Valid> [INFO]:	(valid triangle points)
{26.33078} <Class Car Valid> [INFO]:	(area: 3123.0)
{26.33078} <pathGenerator> [DEBUG]:	(no targets or no car)
{26.33078} <Class Car Valid> [INFO]:	(valid triangle points)
{26.33182} <Class Car Valid> [INFO]:	(area: 3123.0)
{26.33481} <client Loop> [RETRY]:	(failed to follow path (empty))
{26.33481} <client Loop> [FPS]:	(14.943153154437018)
{26.33481} <client loop> [TIME]:	(frame number: 3)
{26.33481} <client Loop> [STATUS]:	(generating frame)
{26.34379} <update track> [DEBUG]:	(updating targets)
{26.35878} <update track> [DEBUG]:	(updating obsticles)
{26.37338} <update track> [DEBUG]:	(updating car)
{26.38842} <Class Car Valid> [INFO]:	(valid triangle points)
{26.38842} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.38842} <Class Car Valid> [INFO]:	(valid triangle points)
{26.38943} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.38943} <update track> [DEBUG]:	(car updated with 3 points)
{26.39642} <Class Car Valid> [INFO]:	(valid triangle points)
{26.39667} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.39667} <Class Car Valid> [INFO]:	(valid triangle points)
{26.39667} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.39667} <Class Car Valid> [INFO]:	(valid triangle points)
{26.39772} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.39772} <Class Car Valid> [INFO]:	(valid triangle points)
{26.39772} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.39772} <Class Car Valid> [INFO]:	(valid triangle points)
{26.39772} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.39874} <pathGenerator> [DEBUG]:	(found destination)
{26.39874} <Class Car Valid> [INFO]:	(valid triangle points)
{26.39874} <Class Car Valid> [INFO]:	(area: 3120.0)
{26.39924} <Class Car Valid> [INFO]:	(valid triangle points)
