{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00098} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{43.64619} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 52940))
{43.65361} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{44.42083} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{44.42083} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000001A776659850>, <classes.Point object at 0x000001A77662FEC0>, <classes.Point object at 0x000001A77662F080>]; Point[0,0] Class car constructor)
{44.42083} <client Loop> [STATUS]:	(generating frame)
{44.47430} <update track> [DEBUG]:	(updating walls)
{44.80705} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{44.81047} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{44.81047} <makeWalls> [ERROR]:	(Kunne ikke lave væg, et eller flere hjørner er None)
{44.81047} <makeGoals> [ERROR]:	(Kunne ikke lave mål, et eller flere hjørner er None)
{44.81143} <update track> [DEBUG]:	(no goals found)
{44.81143} <update track> [DEBUG]:	(updating targets)
{44.83277} <update track> [DEBUG]:	(updating obsticles)
{44.85599} <update track> [DEBUG]:	(updating car)
{44.88889} <Class Car Valid> [INFO]:	(valid triangle points)
{44.88889} <Class Car Valid> [INFO]:	(area: 2719.0)
{44.88889} <Class Car Valid> [INFO]:	(valid triangle points)
{44.88889} <Class Car Valid> [INFO]:	(area: 2719.0)
{44.88889} <update track> [DEBUG]:	(car updated with 3 points)
{44.88889} <Class Car Valid> [INFO]:	(valid triangle points)
{44.88889} <Class Car Valid> [INFO]:	(area: 2719.0)
{44.88989} <Class Car Valid> [INFO]:	(valid triangle points)
{44.88989} <Class Car Valid> [INFO]:	(area: 2719.0)
{44.88989} <Class Car Valid> [INFO]:	(valid triangle points)
{44.88989} <Class Car Valid> [INFO]:	(area: 2719.0)
{44.88989} <pathGenerator> [DEBUG]:	(no targets or no car)
{44.88989} <Class Car Valid> [INFO]:	(valid triangle points)
{44.88989} <Class Car Valid> [INFO]:	(area: 2719.0)
{44.89942} <client Loop> [RETRY]:	(failed to follow path (empty))
{44.90042} <client Loop> [FPS]:	(2.0850876826680826)
{44.90042} <client loop> [TIME]:	(frame number: 0)
{44.90042} <client Loop> [STATUS]:	(generating frame)
{44.90441} <update track> [DEBUG]:	(updating targets)
{44.92043} <update track> [DEBUG]:	(updating obsticles)
{44.93095} <update track> [DEBUG]:	(updating car)
{44.94293} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94293} <Class Car Valid> [INFO]:	(area: 2688.75)
{44.94293} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94293} <Class Car Valid> [INFO]:	(area: 2688.75)
{44.94293} <update track> [DEBUG]:	(car updated with 3 points)
{44.94293} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94293} <Class Car Valid> [INFO]:	(area: 2688.75)
{44.94293} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94293} <Class Car Valid> [INFO]:	(area: 2688.75)
{44.94293} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94293} <Class Car Valid> [INFO]:	(area: 2688.75)
{44.94393} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94393} <Class Car Valid> [INFO]:	(area: 2688.75)
{44.94393} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94393} <Class Car Valid> [INFO]:	(area: 2688.75)
{44.94393} <pathGenerator> [DEBUG]:	(found destination)
{44.94393} <Class Car Valid> [INFO]:	(valid triangle points)
{44.94393} <Class Car Valid> [INFO]:	(area: 2688.75)
