{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00098} <init Client> [STATUS]:	(Waiting on 0.0.0.0:12345...)
{6.74465} <init Client> [STATUS]:	(Connected to: ('192.168.28.151', 52944))
{6.75293} <init Client> [STATUS]:	(Received EV3 is ready)
{7.56876} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{7.56972} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x0000024F619974A0>, <classes.Point object at 0x0000024F619B15B0>, <classes.Point object at 0x0000024F619B1670>]; Point[0,0] Class car constructor)
{7.56972} <client Loop> [STATUS]:	(generating frame)
{7.63567} <update track> [DEBUG]:	(updating walls)
{7.97922} <update track> [DEBUG]:	(found 2 goals)
{7.98003} <update track> [DEBUG]:	(updating targets)
{8.00113} <update track> [DEBUG]:	(updating obsticles)
{8.02012} <update track> [DEBUG]:	(updating car)
{8.05471} <Class Car Valid> [INFO]:	(valid triangle points)
{8.05471} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.05471} <Class Car Valid> [INFO]:	(valid triangle points)
{8.05571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.05571} <update track> [DEBUG]:	(car updated with 3 points)
{8.05571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.05571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.05571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.05571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.05571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.05571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.05671} <pathGenerator> [DEBUG]:	(no targets or no car)
{8.05671} <Class Car Valid> [INFO]:	(valid triangle points)
{8.05671} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.06771} <client Loop> [RETRY]:	(failed to follow path (empty))
{8.06771} <client Loop> [FPS]:	(2.0080719214907488)
{8.06771} <client loop> [TIME]:	(frame number: 0)
{8.06771} <client Loop> [STATUS]:	(generating frame)
{8.06971} <update track> [DEBUG]:	(updating targets)
{8.08370} <update track> [DEBUG]:	(updating obsticles)
{8.09372} <update track> [DEBUG]:	(updating car)
{8.10471} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10471} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10471} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10471} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10471} <update track> [DEBUG]:	(car updated with 3 points)
{8.10471} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10471} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10471} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10471} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10571} <pathGenerator> [DEBUG]:	(found destination)
{8.10571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10571} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10571} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10671} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10671} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10671} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10671} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10671} <Class Car Valid> [INFO]:	(area: 2775.7500000000036)
{8.10671} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10671} <Class Car Valid> [INFO]:	(area: 2775.7500000000036)
{8.10671} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10671} <Class Car Valid> [INFO]:	(area: 2775.7500000000036)
{8.10671} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10671} <Class Car Valid> [INFO]:	(area: 2775.7500000000036)
{8.10671} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10671} <Class Car Valid> [INFO]:	(area: 2775.7500000000073)
{8.10771} <pathGenerator> [DEBUG]:	(Target: (440.50, 267.50))
{8.10771} <pathGenerator> [DEBUG]:	(Front:   (389.00, 208.00))
{8.10771} <pathGenerator> [DEBUG]:	(Angle to target: 0.55 rad)
{8.10771} <pathGenerator> [DEBUG]:	(Rotation applied: -0.27 rad)
{8.10771} <pathGenerator> [DEBUG]:	(Movement: 95.99 px)
{8.10771} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10771} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10771} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10771} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10771} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10771} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10771} <Class Car Valid> [INFO]:	(valid triangle points)
{8.10771} <Class Car Valid> [INFO]:	(area: 2775.75)
{8.10871} <Class Car Valid> [INFO]:	(valid triangle points)
