{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{8.04624} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 52926))
{8.10901} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{8.95201} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{8.95201} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x00000210789AD310>, <classes.Point object at 0x000002107A506960>, <classes.Point object at 0x000002107A506810>]; Point[0,0] Class car constructor)
{8.95201} <client Loop> [STATUS]:	(generating frame)
{9.03190} <update track> [DEBUG]:	(updating walls)
{9.35438} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{9.35738} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{9.35772} <makeWalls> [ERROR]:	(Kunne ikke lave væg, et eller flere hjørner er None)
{9.35810} <makeGoals> [ERROR]:	(Kunne ikke lave mål, et eller flere hjørner er None)
{9.35833} <update track> [DEBUG]:	(no goals found)
{9.35833} <update track> [DEBUG]:	(updating targets)
{9.38335} <update track> [DEBUG]:	(updating obsticles)
{9.40835} <update track> [DEBUG]:	(updating car)
{9.44954} <Class Car Valid> [INFO]:	(valid triangle points)
{9.44954} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.44954} <Class Car Valid> [INFO]:	(valid triangle points)
{9.44954} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.44954} <update track> [DEBUG]:	(car updated with 3 points)
{9.45054} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45054} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45054} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45054} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45054} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45054} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45054} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45054} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45054} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45154} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45154} <pathGenerator> [DEBUG]:	(found destination)
{9.45154} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45154} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45154} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45154} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45154} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45154} <Class Car Valid> [INFO]:	(area: 2949.0)
{9.45154} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45254} <Class Car Valid> [INFO]:	(area: 2948.9999999999945)
{9.45254} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45254} <Class Car Valid> [INFO]:	(area: 2948.9999999999945)
{9.45254} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45254} <Class Car Valid> [INFO]:	(area: 2948.9999999999945)
{9.45254} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45254} <Class Car Valid> [INFO]:	(area: 2948.9999999999945)
{9.45254} <Class Car Valid> [INFO]:	(valid triangle points)
{9.45254} <Class Car Valid> [INFO]:	(area: 2948.9999999999927)
{9.45254} <pathGenerator> [DEBUG]:	(Target: (352.50, 214.50))
