{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.13718} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{4.16278} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34412))
{4.16661} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{5.01564} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{5.01663} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x00000227A50A2C00>, <classes.Point object at 0x00000227A5C41160>, <classes.Point object at 0x00000227A62F9640>]; Point[0,0] Class car constructor)
{5.01663} <client Loop> [STATUS]:	(generating frame)
{5.08261} <update track> [DEBUG]:	(updating walls)
{5.41970} <update track> [DEBUG]:	(found 2 goals)
{5.41970} <update track> [DEBUG]:	(updating targets)
{5.43978} <update track> [DEBUG]:	(updating obsticles)
{5.46007} <update track> [DEBUG]:	(updating car)
{5.48751} <update track> [DEBUG]:	(falied car length 2)
{5.49872} <update track> [DEBUG]:	(falied car length 2)
{5.50973} <update track> [DEBUG]:	(falied car length 2)
{5.52033} <update track> [DEBUG]:	(falied car length 2)
{5.53095} <update track> [DEBUG]:	(falied car length 2)
{5.54275} <client Loop> [RETRY]:	(no car)
{5.55243} <client sender> [STATUS]:	(create movement -10)
{5.55243} <client sender> [COMMAND]:	(sending command backward 0.05)
{5.55243} <client sender> [STATUS]:	(has ball False)
{7.67865} <client reciever> [RESPONSE]:	(modified OK)
{7.67865} <client reciever> [RAW_RESPONSE]:	('OK')
{7.67865} <client Loop> [FPS]:	(0.37565458261343315)
{7.67865} <client loop> [TIME]:	(frame number: 0)
{7.67865} <client Loop> [STATUS]:	(generating frame)
{7.68197} <update track> [DEBUG]:	(updating targets)
{7.69238} <update track> [DEBUG]:	(updating obsticles)
{7.70190} <update track> [DEBUG]:	(updating car)
{7.71290} <update track> [DEBUG]:	(falied car length 2)
{7.72489} <update track> [DEBUG]:	(falied car length 2)
{7.73620} <update track> [DEBUG]:	(falied car length 2)
{7.74850} <update track> [DEBUG]:	(falied car length 2)
{7.75935} <update track> [DEBUG]:	(falied car length 2)
{7.77035} <client Loop> [RETRY]:	(no car)
{7.77334} <client sender> [STATUS]:	(create movement -10)
{7.77334} <client sender> [COMMAND]:	(sending command backward 0.05)
{7.77334} <client sender> [STATUS]:	(has ball False)
{7.86944} <client reciever> [RESPONSE]:	(modified OK)
{7.86944} <client reciever> [RAW_RESPONSE]:	('OK')
{7.86944} <client Loop> [FPS]:	(5.241373105232245)
{7.86944} <client loop> [TIME]:	(frame number: 1)
{7.87044} <client Loop> [STATUS]:	(generating frame)
{7.87245} <update track> [DEBUG]:	(updating targets)
{7.88045} <update track> [DEBUG]:	(updating obsticles)
{7.89045} <update track> [DEBUG]:	(updating car)
{7.90283} <Class Car Valid> [INFO]:	(valid triangle points)
{7.90283} <Class Car Valid> [INFO]:	(area: 3012.75)
{7.90283} <Class Car Valid> [INFO]:	(valid triangle points)
