{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00100} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{16.01639} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 36870))
{16.01950} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{16.84065} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{16.84165} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000001C821C0B050>, <classes.Point object at 0x000001C8257149B0>, <classes.Point object at 0x000001C825714AA0>]; Point[0,0] Class car constructor)
{16.84165} <client Loop> [STATUS]:	(generating frame)
{16.89337} <update track> [DEBUG]:	(updating walls)
{17.24403} <update track> [DEBUG]:	(found 2 goals)
{17.24403} <update track> [DEBUG]:	(updating targets)
{17.28169} <update track> [DEBUG]:	(updating obsticles)
{17.31833} <update track> [DEBUG]:	(updating car)
{17.36387} <update track> [DEBUG]:	(falied car length 2)
{17.39395} <update track> [DEBUG]:	(falied car length 2)
{17.41239} <update track> [DEBUG]:	(falied car length 2)
{17.43408} <update track> [DEBUG]:	(falied car length 2)
{17.45372} <update track> [DEBUG]:	(falied car length 2)
{17.47472} <client Loop> [RETRY]:	(no car)
{17.48631} <client sender> [STATUS]:	(create movement -10)
{17.48631} <client sender> [COMMAND]:	(sending command backward 0.05)
{17.48631} <client sender> [STATUS]:	(has ball False)
{17.59434} <client reciever> [RESPONSE]:	(modified OK)
{17.59434} <client reciever> [RAW_RESPONSE]:	('OK')
{17.59434} <client Loop> [FPS]:	(1.3285689081025742)
{17.59434} <client loop> [TIME]:	(frame number: 0)
{17.59434} <client Loop> [STATUS]:	(generating frame)
{17.59634} <update track> [DEBUG]:	(updating targets)
{17.60829} <update track> [DEBUG]:	(updating obsticles)
{17.63842} <update track> [DEBUG]:	(updating car)
{17.66488} <update track> [DEBUG]:	(falied car length 2)
{17.67831} <update track> [DEBUG]:	(falied car length 2)
{17.70965} <update track> [DEBUG]:	(falied car length 2)
{17.73427} <update track> [DEBUG]:	(falied car length 2)
{17.74605} <update track> [DEBUG]:	(falied car length 2)
{17.76058} <client Loop> [RETRY]:	(no car)
{17.76407} <client sender> [STATUS]:	(create movement -10)
{17.76407} <client sender> [COMMAND]:	(sending command backward 0.05)
{17.76407} <client sender> [STATUS]:	(has ball False)
{17.85669} <client reciever> [RESPONSE]:	(modified OK)
{17.85669} <client reciever> [RAW_RESPONSE]:	('OK')
{17.85669} <client Loop> [FPS]:	(3.811693799766989)
{17.85669} <client loop> [TIME]:	(frame number: 1)
{17.85770} <client Loop> [STATUS]:	(generating frame)
{17.86070} <update track> [DEBUG]:	(updating targets)
{17.87870} <update track> [DEBUG]:	(updating obsticles)
{17.89819} <update track> [DEBUG]:	(updating car)
{17.91743} <update track> [DEBUG]:	(falied car length 2)
{17.92894} <update track> [DEBUG]:	(falied car length 2)
{17.94090} <update track> [DEBUG]:	(falied car length 2)
{17.95113} <update track> [DEBUG]:	(falied car length 2)
{17.96259} <update track> [DEBUG]:	(falied car length 2)
{17.97503} <client Loop> [RETRY]:	(no car)
{17.97803} <client sender> [STATUS]:	(create movement -10)
{17.97803} <client sender> [COMMAND]:	(sending command backward 0.05)
{17.97803} <client sender> [STATUS]:	(has ball False)
{18.10560} <client reciever> [RESPONSE]:	(modified OK)
{18.10560} <client reciever> [RAW_RESPONSE]:	('OK')
{18.10560} <client Loop> [FPS]:	(4.033837927253842)
{18.10560} <client loop> [TIME]:	(frame number: 2)
{18.10560} <client Loop> [STATUS]:	(generating frame)
{18.11004} <update track> [DEBUG]:	(updating targets)
{18.12004} <update track> [DEBUG]:	(updating obsticles)
{18.13005} <update track> [DEBUG]:	(updating car)
{18.14094} <update track> [DEBUG]:	(falied car length 2)
{18.15301} <update track> [DEBUG]:	(falied car length 2)
{18.16502} <update track> [DEBUG]:	(falied car length 2)
{18.17693} <update track> [DEBUG]:	(falied car length 2)
{18.18789} <update track> [DEBUG]:	(falied car length 2)
{18.19833} <client Loop> [RETRY]:	(no car)
{18.20233} <client sender> [STATUS]:	(create movement -10)
{18.20233} <client sender> [COMMAND]:	(sending command backward 0.05)
{18.20233} <client sender> [STATUS]:	(has ball False)
{18.20233} <client reciever> [RESPONSE]:	(modified OK ball lost)
{18.20233} <client reciever> [RAW_RESPONSE]:	('OK ball lost')
{18.20233} <client reciever> [STATUS]:	(Ball lost)
{18.20233} <client Loop> [FPS]:	(10.337800234148746)
{18.20233} <client loop> [TIME]:	(frame number: 3)
{18.20233} <client Loop> [STATUS]:	(generating frame)
{18.20562} <update track> [DEBUG]:	(updating targets)
{18.21573} <update track> [DEBUG]:	(updating obsticles)
{18.22465} <update track> [DEBUG]:	(updating car)
{18.23540} <update track> [DEBUG]:	(falied car length 2)
{18.24792} <update track> [DEBUG]:	(falied car length 2)
{18.26037} <update track> [DEBUG]:	(falied car length 2)
{18.27165} <update track> [DEBUG]:	(falied car length 2)
{18.28274} <update track> [DEBUG]:	(falied car length 2)
{18.29327} <client Loop> [RETRY]:	(no car)
{18.29627} <client sender> [STATUS]:	(create movement -10)
{18.29627} <client sender> [COMMAND]:	(sending command backward 0.05)
{18.29627} <client sender> [STATUS]:	(has ball False)
{18.30549} <client reciever> [RESPONSE]:	(modified OK)
{18.30549} <client reciever> [RAW_RESPONSE]:	('OK')
{18.30549} <client Loop> [FPS]:	(9.693643889564257)
{18.30549} <client loop> [TIME]:	(frame number: 4)
{18.30549} <client Loop> [STATUS]:	(generating frame)
{18.30900} <update track> [DEBUG]:	(updating targets)
{18.31800} <update track> [DEBUG]:	(updating obsticles)
{18.32721} <update track> [DEBUG]:	(updating car)
{18.33856} <update track> [DEBUG]:	(falied car length 2)
{18.34908} <update track> [DEBUG]:	(falied car length 2)
{18.36066} <update track> [DEBUG]:	(falied car length 2)
{18.37167} <update track> [DEBUG]:	(falied car length 2)
{18.38356} <update track> [DEBUG]:	(falied car length 2)
{18.39456} <client Loop> [RETRY]:	(no car)
{18.39756} <client sender> [STATUS]:	(create movement -10)
{18.39756} <client sender> [COMMAND]:	(sending command backward 0.05)
{18.39756} <client sender> [STATUS]:	(has ball False)
{18.39756} <client reciever> [RESPONSE]:	(modified OK)
{18.39756} <client reciever> [RAW_RESPONSE]:	('OK')
{18.39756} <client Loop> [FPS]:	(10.861739098908725)
{18.39756} <client loop> [TIME]:	(frame number: 5)
{18.39756} <client Loop> [STATUS]:	(generating frame)
{18.40092} <update track> [DEBUG]:	(updating targets)
{18.41116} <update track> [DEBUG]:	(updating obsticles)
{18.42035} <update track> [DEBUG]:	(updating car)
{18.43036} <update track> [DEBUG]:	(falied car length 2)
{18.44104} <update track> [DEBUG]:	(falied car length 2)
{18.45316} <update track> [DEBUG]:	(falied car length 2)
{18.46365} <update track> [DEBUG]:	(falied car length 2)
{18.47445} <update track> [DEBUG]:	(falied car length 2)
{18.48479} <client Loop> [RETRY]:	(no car)
{18.48791} <client sender> [STATUS]:	(create movement -10)
{18.48791} <client sender> [COMMAND]:	(sending command backward 0.05)
{18.48791} <client sender> [STATUS]:	(has ball False)
{18.48791} <client reciever> [RESPONSE]:	(modified OK)
{18.48791} <client reciever> [RAW_RESPONSE]:	('OK')
{18.48791} <client Loop> [FPS]:	(11.067728852380286)
{18.48791} <client loop> [TIME]:	(frame number: 6)
{18.48791} <client Loop> [STATUS]:	(generating frame)
{18.49118} <update track> [DEBUG]:	(updating targets)
{18.50067} <update track> [DEBUG]:	(updating obsticles)
{18.50973} <update track> [DEBUG]:	(updating car)
{18.51973} <update track> [DEBUG]:	(falied car length 2)
{18.53060} <update track> [DEBUG]:	(falied car length 2)
