{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{4.82482} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34330))
{4.82482} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{5.57788} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.57788} <client Loop> [STATUS]:	(generating frame)
{5.63768} <update track> [DEBUG]:	(updating targets)
{5.67470} <update track> [DEBUG]:	(updating obsticles)
{5.69405} <update track> [DEBUG]:	(updating car)
{5.74073} <Class Car Valid> [INFO]:	(valid triangle points)
{5.74073} <Class Car Valid> [INFO]:	(valid triangle points)
{5.74073} <update track> [DEBUG]:	(car updated with 3 points)
{5.74073} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74073} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74073} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74073} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74073} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74073} <pathGenerator> [DEBUG]:	(found destination)
{5.74073} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74073} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74214} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74214} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74214} <Class Car rotate> [ERROR]:	(invalid Car, default action will be taken)
{5.74214} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74214} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74214} <Class Car move> [ERROR]:	(invalid Car, default action will be taken)
{5.74214} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74214} <pathGenerator> [DEBUG]:	(Target: (443.50, 203.50))
{5.74214} <pathGenerator> [DEBUG]:	(Front:   (0.00, 0.00))
{5.74214} <pathGenerator> [DEBUG]:	(Angle to target: 0.43 rad)
{5.74214} <pathGenerator> [DEBUG]:	(Rotation applied: -0.43 rad)
{5.74214} <pathGenerator> [DEBUG]:	(Movement: 487.96 px)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car rotate> [ERROR]:	(invalid Car, default action will be taken)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car move> [ERROR]:	(invalid Car, default action will be taken)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.74350} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{5.75623} <client sender> [STATUS]:	(create rotate -0.43018921483632216)
{5.75623} <client sender> [COMMAND]:	(sending command rotate 8.216008800722639)
{5.75623} <client sender> [STATUS]:	(has ball False)
{5.97745} <client reciever> [RESPONSE]:	(modified OK)
{5.97745} <client Loop> [FPS]:	(2.502735266318513)
{5.97745} <client Loop> [STATUS]:	(generating frame)
{5.98025} <update track> [DEBUG]:	(updating targets)
{5.98976} <update track> [DEBUG]:	(updating obsticles)
{5.99692} <update track> [DEBUG]:	(updating car)
{6.00799} <Class Car Valid> [INFO]:	(valid triangle points)
{6.00799} <Class Car Valid> [INFO]:	(valid triangle points)
{6.00799} <update track> [DEBUG]:	(car updated with 3 points)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00799} <pathGenerator> [DEBUG]:	(adjusted target)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00799} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car rotate> [ERROR]:	(invalid Car, default action will be taken)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car move> [ERROR]:	(invalid Car, default action will be taken)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <pathGenerator> [DEBUG]:	(Target: (443.50, 203.50))
{6.00944} <pathGenerator> [DEBUG]:	(Front:   (0.00, 0.00))
{6.00944} <pathGenerator> [DEBUG]:	(Angle to target: 0.43 rad)
{6.00944} <pathGenerator> [DEBUG]:	(Rotation applied: -0.43 rad)
{6.00944} <pathGenerator> [DEBUG]:	(Movement: 487.96 px)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car rotate> [ERROR]:	(invalid Car, default action will be taken)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car move> [ERROR]:	(invalid Car, default action will be taken)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.00944} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.01294} <client sender> [STATUS]:	(create rotate -0.43018921483632216)
{6.01294} <client sender> [COMMAND]:	(sending command rotate 8.216008800722639)
{6.01294} <client sender> [STATUS]:	(has ball False)
{6.14801} <client reciever> [RESPONSE]:	(modified OK)
{6.14904} <client Loop> [FPS]:	(5.8275266068302445)
{6.14904} <client Loop> [STATUS]:	(generating frame)
{6.15298} <update track> [DEBUG]:	(updating targets)
{6.16476} <update track> [DEBUG]:	(updating obsticles)
{6.17347} <update track> [DEBUG]:	(updating car)
{6.18646} <Class Car Valid> [INFO]:	(valid triangle points)
{6.18646} <Class Car Valid> [INFO]:	(valid triangle points)
{6.18646} <update track> [DEBUG]:	(car updated with 3 points)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <pathGenerator> [DEBUG]:	(adjusted target)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18646} <Class Car rotate> [ERROR]:	(invalid Car, default action will be taken)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car move> [ERROR]:	(invalid Car, default action will be taken)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <pathGenerator> [DEBUG]:	(Target: (443.50, 203.50))
{6.18795} <pathGenerator> [DEBUG]:	(Front:   (0.00, 0.00))
{6.18795} <pathGenerator> [DEBUG]:	(Angle to target: 0.43 rad)
{6.18795} <pathGenerator> [DEBUG]:	(Rotation applied: -0.43 rad)
{6.18795} <pathGenerator> [DEBUG]:	(Movement: 487.96 px)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car rotate> [ERROR]:	(invalid Car, default action will be taken)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car move> [ERROR]:	(invalid Car, default action will be taken)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.18795} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.19137} <client sender> [STATUS]:	(create rotate -0.43018921483632216)
{6.19137} <client sender> [COMMAND]:	(sending command rotate 8.216008800722639)
{6.19137} <client sender> [STATUS]:	(has ball False)
{6.36507} <client reciever> [RESPONSE]:	(modified OK)
{6.36607} <client Loop> [FPS]:	(4.607798633799939)
{6.36607} <client Loop> [STATUS]:	(generating frame)
{6.36907} <update track> [DEBUG]:	(updating targets)
{6.38197} <update track> [DEBUG]:	(updating obsticles)
{6.38914} <update track> [DEBUG]:	(updating car)
{6.40178} <Class Car Valid> [INFO]:	(valid triangle points)
{6.40178} <Class Car Valid> [INFO]:	(valid triangle points)
{6.40178} <update track> [DEBUG]:	(car updated with 3 points)
{6.40178} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.40178} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.40178} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.40178} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
