{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{8.52342} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34354))
{8.52342} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{9.60475} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{9.60475} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x00000219C092CEF0>, <classes.Point object at 0x00000219C092CF50>, <classes.Point object at 0x00000219C092CF80>]; <classes.Point object at 0x00000219C092CFE0> Class car constructor)
{9.60475} <client Loop> [STATUS]:	(generating frame)
{9.75678} <update track> [DEBUG]:	(updating targets)
{9.83369} <update track> [DEBUG]:	(updating obsticles)
{9.87748} <update track> [DEBUG]:	(updating car)
{9.96647} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96647} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96647} <update track> [DEBUG]:	(car updated with 3 points)
{9.96748} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96748} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96848} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96848} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96848} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96848} <pathGenerator> [DEBUG]:	(found destination)
{9.96969} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96969} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96969} <Class Car Valid> [INFO]:	(valid triangle points)
{9.96969} <Class Car Valid> [INFO]:	(valid triangle points)
{9.97106} <Class Car Valid> [INFO]:	(valid triangle points)
{9.97106} <pathGenerator> [DEBUG]:	(Target: (128.50, 237.50))
{9.97106} <pathGenerator> [DEBUG]:	(Front:   (123.00, 259.00))
{9.97106} <pathGenerator> [DEBUG]:	(Angle to target: -1.47 rad)
{9.97106} <pathGenerator> [DEBUG]:	(Rotation applied: -0.04 rad)
{9.97106} <pathGenerator> [DEBUG]:	(Movement: 22.19 px)
{9.97230} <Class Car Valid> [INFO]:	(valid triangle points)
{9.97230} <Class Car Valid> [INFO]:	(valid triangle points)
{9.97230} <Class Car Valid> [INFO]:	(valid triangle points)
{9.97230} <Class Car Valid> [INFO]:	(valid triangle points)
{9.97230} <Class Car Valid> [INFO]:	(valid triangle points)
{9.97230} <Class Car Valid> [INFO]:	(valid triangle points)
{9.99927} <client sender> [STATUS]:	(create movement 22.192341021172147)
{9.99927} <client sender> [COMMAND]:	(sending command drive 0.22192341021172146)
{9.99927} <client sender> [STATUS]:	(has ball False)
{10.30889} <client reciever> [RESPONSE]:	(modified OK)
{10.30889} <client Loop> [FPS]:	(1.4201789620849181)
{10.30889} <client Loop> [STATUS]:	(generating frame)
{10.31220} <update track> [DEBUG]:	(updating targets)
{10.32820} <update track> [DEBUG]:	(updating obsticles)
{10.34298} <update track> [DEBUG]:	(updating car)
{10.36317} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36317} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36317} <update track> [DEBUG]:	(car updated with 3 points)
{10.36317} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36317} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36317} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36317} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36317} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36460} <pathGenerator> [DEBUG]:	(adjusted target)
{10.36460} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36460} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36460} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36460} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36460} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36460} <pathGenerator> [DEBUG]:	(Target: (128.50, 237.50))
{10.36460} <pathGenerator> [DEBUG]:	(Front:   (123.00, 259.00))
{10.36460} <pathGenerator> [DEBUG]:	(Angle to target: -1.48 rad)
{10.36460} <pathGenerator> [DEBUG]:	(Rotation applied: -0.04 rad)
{10.36460} <pathGenerator> [DEBUG]:	(Movement: 22.19 px)
{10.36460} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36587} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36587} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36587} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36587} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36587} <Class Car Valid> [INFO]:	(valid triangle points)
{10.36888} <client sender> [STATUS]:	(create movement 22.192341021172147)
{10.36888} <client sender> [COMMAND]:	(sending command drive 0.22192341021172146)
{10.36989} <client sender> [STATUS]:	(has ball False)
{10.74708} <client reciever> [RESPONSE]:	(modified OK)
{10.74813} <client Loop> [FPS]:	(2.276658559078373)
{10.74813} <client Loop> [STATUS]:	(generating frame)
{10.75118} <update track> [DEBUG]:	(updating targets)
{10.77005} <update track> [DEBUG]:	(updating obsticles)
{10.78602} <update track> [DEBUG]:	(updating car)
{10.80602} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80602} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80602} <update track> [DEBUG]:	(car updated with 3 points)
{10.80602} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80602} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80602} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80745} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80745} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80745} <pathGenerator> [DEBUG]:	(adjusted target)
{10.80745} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80745} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80745} <Class Car Valid> [INFO]:	(valid triangle points)
{10.80745} <Class Car Valid> [INFO]:	(valid triangle points)
