{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{1.97348} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34364))
{1.97348} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{2.86045} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{2.86096} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000002B1E07E9850>, <classes.Point object at 0x000002B1E07E98B0>, <classes.Point object at 0x000002B1E07E98E0>]; <classes.Point object at 0x000002B1E07E9910> Class car constructor)
{2.86096} <client Loop> [STATUS]:	(generating frame)
{2.96113} <update track> [DEBUG]:	(updating targets)
{3.03277} <update track> [DEBUG]:	(updating obsticles)
{3.06869} <update track> [DEBUG]:	(updating car)
{3.15856} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{3.15906} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000002B1E07E9CD0>, <classes.Point object at 0x000002B1E07E9D30>, <classes.Point object at 0x000002B1E07E9D00>]; <classes.Point object at 0x000002B1E07E9DF0> Class car constructor)
{3.15906} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{3.15906} <update track> [DEBUG]:	(car is not valid)
{3.15957} <client Loop> [RETRY]:	(no car)
{3.18978} <client sender> [STATUS]:	(create movement -10)
{3.18978} <client sender> [COMMAND]:	(sending command backward 0.1)
{3.18978} <client sender> [STATUS]:	(has ball False)
{3.35172} <client reciever> [RESPONSE]:	(modified OK)
{3.35272} <client Loop> [FPS]:	(2.0335132042722983)
{3.35272} <client Loop> [STATUS]:	(generating frame)
{3.35672} <update track> [DEBUG]:	(updating targets)
{3.37372} <update track> [DEBUG]:	(updating obsticles)
{3.38872} <update track> [DEBUG]:	(updating car)
{3.41172} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41271} <unkown> [INFO]:	(area: 700.5)
{3.41271} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41271} <unkown> [INFO]:	(area: 700.5)
{3.41372} <update track> [DEBUG]:	(car updated with 3 points)
{3.41372} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41472} <unkown> [INFO]:	(area: 700.5)
{3.41472} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41472} <unkown> [INFO]:	(area: 700.5)
{3.41573} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41573} <unkown> [INFO]:	(area: 700.5)
{3.41573} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41573} <unkown> [INFO]:	(area: 700.5)
{3.41573} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41573} <unkown> [INFO]:	(area: 700.5)
{3.41573} <pathGenerator> [DEBUG]:	(found destination)
{3.41972} <Class Car Valid> [INFO]:	(valid triangle points)
{3.41972} <unkown> [INFO]:	(area: 700.5)
{3.41972} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42072} <unkown> [INFO]:	(area: 700.5)
{3.42072} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42072} <unkown> [INFO]:	(area: 700.5)
{3.42072} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42072} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42072} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42072} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42172} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42172} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42172} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42172} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42172} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42172} <unkown> [INFO]:	(area: 700.5)
{3.42172} <pathGenerator> [DEBUG]:	(Target: (421.50, 68.50))
{3.42172} <pathGenerator> [DEBUG]:	(Front:   (415.00, 92.00))
{3.42172} <pathGenerator> [DEBUG]:	(Angle to target: -2.25 rad)
{3.42272} <pathGenerator> [DEBUG]:	(Rotation applied: -0.40 rad)
{3.42272} <pathGenerator> [DEBUG]:	(Movement: 44.63 px)
{3.42272} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42272} <unkown> [INFO]:	(area: 700.5)
{3.42272} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42272} <unkown> [INFO]:	(area: 700.5)
{3.42272} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42272} <unkown> [INFO]:	(area: 700.5)
{3.42272} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42272} <unkown> [INFO]:	(area: 700.5)
{3.42272} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42272} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42272} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42272} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42417} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42417} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42417} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42417} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42417} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42417} <unkown> [INFO]:	(area: 700.4999999999964)
{3.42417} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42417} <unkown> [INFO]:	(area: 700.5)
{3.42417} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42417} <unkown> [INFO]:	(area: 700.5)
{3.44311} <client sender> [STATUS]:	(create rotate -0.3997124490713757)
{3.44311} <client sender> [COMMAND]:	(sending command rotate 7.63394545020923)
{3.44311} <client sender> [STATUS]:	(has ball False)
{3.69095} <client reciever> [RESPONSE]:	(modified OK)
{3.69195} <client Loop> [FPS]:	(2.947860250346141)
{3.69195} <client Loop> [STATUS]:	(generating frame)
{3.69595} <update track> [DEBUG]:	(updating targets)
{3.71199} <update track> [DEBUG]:	(updating obsticles)
{3.73055} <update track> [DEBUG]:	(updating car)
{3.75355} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75355} <unkown> [INFO]:	(area: 2868.5)
{3.75355} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75355} <unkown> [INFO]:	(area: 2868.5)
{3.75355} <update track> [DEBUG]:	(car updated with 3 points)
{3.75355} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75355} <unkown> [INFO]:	(area: 2868.5)
{3.75455} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75455} <unkown> [INFO]:	(area: 2868.5)
{3.75455} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75455} <unkown> [INFO]:	(area: 2868.5)
{3.75455} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75455} <unkown> [INFO]:	(area: 2868.5)
{3.75455} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75455} <unkown> [INFO]:	(area: 2868.5)
{3.75455} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75555} <unkown> [INFO]:	(area: 2868.5)
{3.75555} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75555} <unkown> [INFO]:	(area: 2868.5)
{3.75555} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75555} <unkown> [INFO]:	(area: 2868.5)
{3.75555} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75555} <unkown> [INFO]:	(area: 2868.5)
{3.75555} <pathGenerator> [DEBUG]:	(adjusted target)
{3.75555} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75555} <unkown> [INFO]:	(area: 2868.5)
{3.75555} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75555} <unkown> [INFO]:	(area: 2868.5)
{3.75555} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75655} <unkown> [INFO]:	(area: 2868.5)
{3.75655} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75655} <unkown> [INFO]:	(area: 2868.500000000002)
{3.75655} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75655} <unkown> [INFO]:	(area: 2868.500000000002)
{3.75655} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75655} <unkown> [INFO]:	(area: 2868.500000000002)
{3.75655} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75655} <unkown> [INFO]:	(area: 2868.500000000002)
{3.75655} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75755} <unkown> [INFO]:	(area: 2868.5000000000146)
{3.75755} <pathGenerator> [DEBUG]:	(Target: (142.50, 240.50))
{3.75755} <pathGenerator> [DEBUG]:	(Front:   (464.00, 114.00))
{3.75755} <pathGenerator> [DEBUG]:	(Angle to target: 2.52 rad)
{3.75755} <pathGenerator> [DEBUG]:	(Rotation applied: -1.97 rad)
{3.75755} <pathGenerator> [DEBUG]:	(Movement: 369.05 px)
{3.75755} <Class Car Valid> [INFO]:	(valid triangle points)
{3.75755} <unkown> [INFO]:	(area: 2868.5)
