{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00824} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{82.03765} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 52442))
{82.04581} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{83.04726} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{83.04828} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x00000217F407EF30>, <classes.Point object at 0x00000217F40C88C0>, <classes.Point object at 0x00000217F5032A50>]; Point[0,0] Class car constructor)
{83.04828} <client Loop> [STATUS]:	(generating frame)
{83.16660} <update track> [DEBUG]:	(updating walls)
{83.57957} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{83.58957} <findCorners> [ERROR]:	(Kunne ikke finde alle hjørner)
{83.59099} <makeWalls> [ERROR]:	(Kunne ikke lave væg, et eller flere hjørner er None)
{83.59099} <makeGoals> [ERROR]:	(Kunne ikke lave mål, et eller flere hjørner er None)
{83.59099} <update track> [DEBUG]:	(no goals found)
{83.59209} <update track> [DEBUG]:	(updating targets)
{83.64609} <update track> [DEBUG]:	(updating obsticles)
{83.68466} <update track> [DEBUG]:	(updating car)
{83.74715} <Class Car Valid> [INFO]:	(valid triangle points)
{83.74816} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.74816} <Class Car Valid> [INFO]:	(valid triangle points)
{83.74816} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.74816} <update track> [DEBUG]:	(car updated with 3 points)
{83.76374} <Class Car Valid> [INFO]:	(valid triangle points)
{83.76374} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.76374} <Class Car Valid> [INFO]:	(valid triangle points)
{83.76374} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.76374} <Class Car Valid> [INFO]:	(valid triangle points)
{83.76479} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.76479} <pathGenerator> [DEBUG]:	(no targets or no car)
{83.76579} <Class Car Valid> [INFO]:	(valid triangle points)
{83.76579} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.79079} <client Loop> [RETRY]:	(failed to follow path (empty))
{83.79179} <client Loop> [FPS]:	(1.3449713773381373)
{83.79179} <client loop> [TIME]:	(frame number: 0)
{83.79179} <client Loop> [STATUS]:	(generating frame)
{83.81076} <update track> [DEBUG]:	(updating targets)
{83.82676} <update track> [DEBUG]:	(updating obsticles)
{83.84276} <update track> [DEBUG]:	(updating car)
{83.85979} <Class Car Valid> [INFO]:	(valid triangle points)
{83.85979} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.85979} <Class Car Valid> [INFO]:	(valid triangle points)
{83.86080} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.86080} <update track> [DEBUG]:	(car updated with 3 points)
{83.87536} <Class Car Valid> [INFO]:	(valid triangle points)
{83.87636} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.87636} <Class Car Valid> [INFO]:	(valid triangle points)
{83.87636} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.87636} <Class Car Valid> [INFO]:	(valid triangle points)
{83.87766} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.87766} <Class Car Valid> [INFO]:	(valid triangle points)
{83.87766} <Class Car Valid> [INFO]:	(area: 3128.5)
{83.87766} <Class Car Valid> [INFO]:	(valid triangle points)
