{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{11.48175} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34324))
{11.48175} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{12.27298} <client Loop> [STATUS]:	(generating frame)
{13.83233} <update track> [DEBUG]:	(found 2 goals)
{13.83233} <update track> [DEBUG]:	(updating targets)
{13.87124} <update track> [DEBUG]:	(updating obsticles)
{13.90190} <update track> [DEBUG]:	(updating car)
{13.95605} <update track> [DEBUG]:	(car updated with 3 points)
{13.95605} <pathGenerator> [DEBUG]:	(found destination)
{13.95605} <pathGenerator> [DEBUG]:	(Target: (210.50, 56.50))
{13.95605} <pathGenerator> [DEBUG]:	(From:   (0.00, 0.00))
{13.95605} <pathGenerator> [DEBUG]:	(Angle to target: 0.26 rad)
{13.95605} <pathGenerator> [DEBUG]:	(Rotation applied: -0.26 rad)
{13.95605} <pathGenerator> [DEBUG]:	(Movement: 217.95 px)
{13.96691} <client sender> [STATUS]:	(create rotate -0.2622279260034868)
{13.96691} <client sender> [COMMAND]:	(sending command rotate 5.0081844768228825)
{13.96691} <client sender> [STATUS]:	(has ball False)
{13.96691} <client reciever> [RESPONSE]:	(modified OK ball lost)
{13.96691} <client reciever> [STATUS]:	(Ball lost)
{13.96691} <client Loop> [FPS]:	(0.59034386233965)
{13.96691} <client Loop> [STATUS]:	(generating frame)
{15.42397} <update track> [DEBUG]:	(found 2 goals)
{15.42397} <update track> [DEBUG]:	(updating targets)
{15.45338} <update track> [DEBUG]:	(updating obsticles)
{15.47101} <update track> [DEBUG]:	(updating car)
{15.50327} <update track> [DEBUG]:	(car updated with 3 points)
{15.50327} <pathGenerator> [DEBUG]:	(found destination)
{15.50327} <pathGenerator> [DEBUG]:	(Target: (210.50, 56.50))
{15.50327} <pathGenerator> [DEBUG]:	(From:   (0.00, 0.00))
{15.50327} <pathGenerator> [DEBUG]:	(Angle to target: 0.26 rad)
{15.50327} <pathGenerator> [DEBUG]:	(Rotation applied: -0.26 rad)
{15.50327} <pathGenerator> [DEBUG]:	(Movement: 217.95 px)
{15.51940} <client sender> [STATUS]:	(create rotate -0.2622279260034868)
{15.51940} <client sender> [COMMAND]:	(sending command rotate 5.0081844768228825)
{15.51940} <client sender> [STATUS]:	(has ball False)
{15.51940} <client reciever> [RESPONSE]:	(modified OK)
{15.52089} <client Loop> [FPS]:	(0.6435071019225107)
{15.52089} <client Loop> [STATUS]:	(generating frame)
{17.02182} <update track> [DEBUG]:	(found 2 goals)
{17.02182} <update track> [DEBUG]:	(updating targets)
{17.05544} <update track> [DEBUG]:	(updating obsticles)
{17.07145} <update track> [DEBUG]:	(updating car)
{17.12702} <update track> [DEBUG]:	(car updated with 3 points)
{17.12741} <pathGenerator> [DEBUG]:	(adjusted target)
{17.12741} <pathGenerator> [DEBUG]:	(Target: (210.50, 56.50))
{17.12741} <pathGenerator> [DEBUG]:	(From:   (0.00, 0.00))
{17.12795} <pathGenerator> [DEBUG]:	(Angle to target: 0.26 rad)
{17.12795} <pathGenerator> [DEBUG]:	(Rotation applied: -0.26 rad)
{17.12795} <pathGenerator> [DEBUG]:	(Movement: 217.95 px)
{17.14276} <client sender> [STATUS]:	(create rotate -0.2622279260034868)
{17.14276} <client sender> [COMMAND]:	(sending command rotate 5.0081844768228825)
{17.14276} <client sender> [STATUS]:	(has ball False)
{17.14339} <client reciever> [RESPONSE]:	(modified OK)
{17.14339} <client Loop> [FPS]:	(0.616334743374845)
{17.14397} <client Loop> [STATUS]:	(generating frame)
{18.59670} <update track> [DEBUG]:	(found 2 goals)
{18.60279} <update track> [DEBUG]:	(updating targets)
{18.62110} <update track> [DEBUG]:	(updating obsticles)
{18.62759} <update track> [DEBUG]:	(updating car)
{18.65739} <update track> [DEBUG]:	(car updated with 3 points)
{18.65739} <pathGenerator> [DEBUG]:	(adjusted target)
{18.65739} <pathGenerator> [DEBUG]:	(Target: (210.50, 56.50))
{18.65739} <pathGenerator> [DEBUG]:	(From:   (0.00, 0.00))
{18.65739} <pathGenerator> [DEBUG]:	(Angle to target: 0.26 rad)
{18.65847} <pathGenerator> [DEBUG]:	(Rotation applied: -0.26 rad)
{18.65847} <pathGenerator> [DEBUG]:	(Movement: 217.95 px)
{18.66247} <client sender> [STATUS]:	(create rotate -0.2622279260034868)
{18.66247} <client sender> [COMMAND]:	(sending command rotate 5.0081844768228825)
{18.66247} <client sender> [STATUS]:	(has ball False)
{18.66349} <client reciever> [RESPONSE]:	(modified OK)
{18.66349} <client Loop> [FPS]:	(0.6581013004011553)
{18.66349} <client Loop> [STATUS]:	(generating frame)
{20.14411} <update track> [DEBUG]:	(found 2 goals)
{20.14411} <update track> [DEBUG]:	(updating targets)
{20.17576} <update track> [DEBUG]:	(updating obsticles)
{20.19178} <update track> [DEBUG]:	(updating car)
{20.23937} <update track> [DEBUG]:	(car updated with 3 points)
{20.23937} <pathGenerator> [DEBUG]:	(adjusted target)
{20.23937} <pathGenerator> [DEBUG]:	(Target: (209.50, 56.50))
