{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{2.96358} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34398))
{2.96358} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{3.82325} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{3.82325} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x0000019EE7763F20>, <classes.Point object at 0x0000019EE7610A40>, <classes.Point object at 0x0000019EE6668170>]; Point[0,0] Class car constructor)
{3.82428} <client Loop> [STATUS]:	(generating frame)
{3.88907} <update track> [DEBUG]:	(updating walls)
{4.23744} <update track> [DEBUG]:	(found 2 goals)
{4.23744} <update track> [DEBUG]:	(updating targets)
{4.26297} <update track> [DEBUG]:	(updating obsticles)
{4.28968} <update track> [DEBUG]:	(updating car)
{4.33429} <update track> [DEBUG]:	(falied car length 2)
{4.34629} <update track> [DEBUG]:	(falied car length 2)
{4.35849} <update track> [DEBUG]:	(falied car length 2)
{4.36949} <update track> [DEBUG]:	(falied car length 2)
{4.38187} <update track> [DEBUG]:	(falied car length 2)
{4.39391} <client Loop> [RETRY]:	(no car)
{4.40993} <client sender> [STATUS]:	(create movement -10)
{4.41102} <client sender> [COMMAND]:	(sending command backward 0.05)
{4.41102} <client sender> [STATUS]:	(has ball False)
{4.52016} <client reciever> [RESPONSE]:	(modified OK)
{4.52115} <client Loop> [FPS]:	(1.4349798368128104)
{4.52115} <client loop> [TIME]:	(frame number: 0)
{4.52115} <client Loop> [STATUS]:	(generating frame)
{4.52415} <update track> [DEBUG]:	(updating targets)
{4.53415} <update track> [DEBUG]:	(updating obsticles)
{4.54355} <update track> [DEBUG]:	(updating car)
{4.55610} <update track> [DEBUG]:	(falied car length 2)
{4.56849} <update track> [DEBUG]:	(falied car length 2)
{4.57997} <update track> [DEBUG]:	(falied car length 2)
{4.59197} <update track> [DEBUG]:	(falied car length 2)
{4.60323} <update track> [DEBUG]:	(falied car length 2)
{4.61522} <client Loop> [RETRY]:	(no car)
{4.61838} <client sender> [STATUS]:	(create movement -10)
{4.61838} <client sender> [COMMAND]:	(sending command backward 0.05)
{4.61838} <client sender> [STATUS]:	(has ball False)
{4.70966} <client reciever> [RESPONSE]:	(modified OK)
{4.70966} <client Loop> [FPS]:	(5.304827118678366)
{4.71052} <client loop> [TIME]:	(frame number: 1)
{4.71052} <client Loop> [STATUS]:	(generating frame)
{4.71350} <update track> [DEBUG]:	(updating targets)
{4.72552} <update track> [DEBUG]:	(updating obsticles)
{4.73468} <update track> [DEBUG]:	(updating car)
{4.74740} <update track> [DEBUG]:	(falied car length 2)
{4.75836} <update track> [DEBUG]:	(falied car length 2)
{4.76936} <update track> [DEBUG]:	(falied car length 2)
{4.78147} <update track> [DEBUG]:	(falied car length 2)
{4.79246} <update track> [DEBUG]:	(falied car length 2)
{4.80347} <client Loop> [RETRY]:	(no car)
{4.80689} <client sender> [STATUS]:	(create movement -10)
{4.80689} <client sender> [COMMAND]:	(sending command backward 0.05)
{4.80689} <client sender> [STATUS]:	(has ball False)
{4.90221} <client reciever> [RESPONSE]:	(modified OK)
{4.90221} <client Loop> [FPS]:	(5.216796019900498)
{4.90221} <client loop> [TIME]:	(frame number: 2)
{4.90324} <client Loop> [STATUS]:	(generating frame)
{4.90624} <update track> [DEBUG]:	(updating targets)
{4.91703} <update track> [DEBUG]:	(updating obsticles)
{4.92848} <update track> [DEBUG]:	(updating car)
{4.93928} <update track> [DEBUG]:	(falied car length 2)
{4.95150} <update track> [DEBUG]:	(falied car length 2)
{4.96150} <update track> [DEBUG]:	(falied car length 2)
{4.97360} <update track> [DEBUG]:	(falied car length 2)
{4.98360} <update track> [DEBUG]:	(falied car length 2)
{4.99591} <client Loop> [RETRY]:	(no car)
{4.99950} <client sender> [STATUS]:	(create movement -10)
{4.99950} <client sender> [COMMAND]:	(sending command backward 0.05)
{4.99950} <client sender> [STATUS]:	(has ball False)
{5.14730} <client reciever> [RESPONSE]:	(modified OK)
{5.14789} <client Loop> [FPS]:	(4.087493702071178)
{5.14789} <client loop> [TIME]:	(frame number: 3)
{5.14789} <client Loop> [STATUS]:	(generating frame)
{5.15251} <update track> [DEBUG]:	(updating targets)
{5.16251} <update track> [DEBUG]:	(updating obsticles)
{5.17313} <update track> [DEBUG]:	(updating car)
{5.18655} <update track> [DEBUG]:	(falied car length 2)
{5.19855} <update track> [DEBUG]:	(falied car length 2)
{5.21085} <update track> [DEBUG]:	(falied car length 2)
{5.22385} <update track> [DEBUG]:	(falied car length 2)
{5.23431} <update track> [DEBUG]:	(falied car length 2)
{5.24651} <client Loop> [RETRY]:	(no car)
{5.24993} <client sender> [STATUS]:	(create movement -10)
{5.24993} <client sender> [COMMAND]:	(sending command backward 0.05)
{5.24993} <client sender> [STATUS]:	(has ball False)
{5.24993} <client reciever> [RESPONSE]:	(modified OK ball lost)
{5.24993} <client reciever> [STATUS]:	(Ball lost)
{5.24993} <client Loop> [FPS]:	(9.800783258091954)
{5.24993} <client loop> [TIME]:	(frame number: 4)
{5.24993} <client Loop> [STATUS]:	(generating frame)
{5.25410} <update track> [DEBUG]:	(updating targets)
{5.26441} <update track> [DEBUG]:	(updating obsticles)
{5.27471} <update track> [DEBUG]:	(updating car)
{5.28816} <update track> [DEBUG]:	(falied car length 2)
{5.29961} <update track> [DEBUG]:	(falied car length 2)
{5.31125} <update track> [DEBUG]:	(falied car length 2)
{5.32358} <update track> [DEBUG]:	(falied car length 2)
{5.33388} <update track> [DEBUG]:	(falied car length 2)
{5.34578} <client Loop> [RETRY]:	(no car)
{5.34877} <client sender> [STATUS]:	(create movement -10)
{5.34877} <client sender> [COMMAND]:	(sending command backward 0.05)
{5.34877} <client sender> [STATUS]:	(has ball False)
{5.34877} <client reciever> [RESPONSE]:	(modified OK)
{5.34877} <client Loop> [FPS]:	(10.1167758913044)
{5.34877} <client loop> [TIME]:	(frame number: 5)
{5.34877} <client Loop> [STATUS]:	(generating frame)
{5.35236} <update track> [DEBUG]:	(updating targets)
{5.36301} <update track> [DEBUG]:	(updating obsticles)
{5.37268} <update track> [DEBUG]:	(updating car)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38368} <update track> [DEBUG]:	(car updated with 3 points)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38368} <pathGenerator> [DEBUG]:	(found destination)
{5.38368} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38368} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.7499999999964)
{5.38511} <pathGenerator> [DEBUG]:	(Target: (48.50, 200.50))
{5.38511} <pathGenerator> [DEBUG]:	(Front:   (86.00, 200.00))
{5.38511} <pathGenerator> [DEBUG]:	(Angle to target: -3.04 rad)
{5.38511} <pathGenerator> [DEBUG]:	(Rotation applied: 0.05 rad)
{5.38511} <pathGenerator> [DEBUG]:	(Movement: 37.50 px)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38511} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38511} <Class Car Valid> [INFO]:	(area: 3003.75)
{5.38648} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38648} <Class Car Valid> [INFO]:	(area: 3003.7499999999964)
{5.38648} <Class Car Valid> [INFO]:	(valid triangle points)
{5.38648} <Class Car Valid> [INFO]:	(area: 3003.7499999999964)
{5.40180} <client sender> [STATUS]:	(create movement 37.50333318519835)
{5.40180} <client sender> [COMMAND]:	(sending command drive 0.18751666592599175)
{5.40328} <client sender> [STATUS]:	(has ball False)
{5.52539} <client reciever> [RESPONSE]:	(modified OK)
{5.52647} <client Loop> [FPS]:	(5.627543716297898)
{5.52647} <client loop> [TIME]:	(frame number: 6)
{5.52647} <client Loop> [STATUS]:	(generating frame)
{5.53039} <update track> [DEBUG]:	(updating targets)
{5.54040} <update track> [DEBUG]:	(updating obsticles)
{5.55030} <update track> [DEBUG]:	(updating car)
{5.56181} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56281} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56281} <update track> [DEBUG]:	(car updated with 3 points)
{5.56281} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56281} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56281} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56281} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56281} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56281} <pathGenerator> [DEBUG]:	(adjusted target)
{5.56281} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56281} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56381} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56381} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56381} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56381} <Class Car Valid> [INFO]:	(area: 2980.250000000001)
{5.56381} <pathGenerator> [DEBUG]:	(Target: (48.50, 200.50))
{5.56381} <pathGenerator> [DEBUG]:	(Front:   (86.00, 200.00))
{5.56381} <pathGenerator> [DEBUG]:	(Angle to target: -3.04 rad)
{5.56381} <pathGenerator> [DEBUG]:	(Rotation applied: 0.05 rad)
{5.56381} <pathGenerator> [DEBUG]:	(Movement: 37.50 px)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56381} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56381} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56381} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56381} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56481} <Class Car Valid> [INFO]:	(area: 2980.25)
{5.56481} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56481} <Class Car Valid> [INFO]:	(area: 2980.250000000001)
{5.56481} <Class Car Valid> [INFO]:	(valid triangle points)
{5.56481} <Class Car Valid> [INFO]:	(area: 2980.250000000001)
{5.56781} <client sender> [STATUS]:	(create movement 37.50333318519835)
{5.56781} <client sender> [COMMAND]:	(sending command drive 0.18751666592599175)
{5.56781} <client sender> [STATUS]:	(has ball False)
{5.73462} <client reciever> [RESPONSE]:	(modified OK)
{5.73462} <client Loop> [FPS]:	(4.804268318524874)
{5.73462} <client loop> [TIME]:	(frame number: 7)
{5.73565} <client Loop> [STATUS]:	(generating frame)
{5.73865} <update track> [DEBUG]:	(updating targets)
{5.74801} <update track> [DEBUG]:	(updating obsticles)
{5.75844} <update track> [DEBUG]:	(updating car)
{5.77031} <Class Car Valid> [INFO]:	(valid triangle points)
{5.77031} <Class Car Valid> [INFO]:	(area: 3040.25)
{5.77031} <Class Car Valid> [INFO]:	(valid triangle points)
{5.77031} <Class Car Valid> [INFO]:	(area: 3040.25)
{5.77031} <update track> [DEBUG]:	(car updated with 3 points)
{5.77031} <Class Car Valid> [INFO]:	(valid triangle points)
{5.77031} <Class Car Valid> [INFO]:	(area: 3040.25)
{5.77031} <Class Car Valid> [INFO]:	(valid triangle points)
{5.77031} <Class Car Valid> [INFO]:	(area: 3040.25)
{5.77031} <Class Car Valid> [INFO]:	(valid triangle points)
{5.77031} <Class Car Valid> [INFO]:	(area: 3040.25)
{5.77031} <Class Car Valid> [INFO]:	(valid triangle points)
{5.77031} <Class Car Valid> [INFO]:	(area: 3040.25)
