{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{53.88520} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 52452))
{53.90158} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{54.82684} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{54.82743} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000001D5F0109670>, <classes.Point object at 0x000001D5F01D15B0>, <classes.Point object at 0x000001D5F01DAA50>]; Point[0,0] Class car constructor)
{54.82743} <client Loop> [STATUS]:	(generating frame)
{54.91592} <update track> [DEBUG]:	(updating walls)
{55.33930} <update track> [DEBUG]:	(found 2 goals)
{55.34031} <update track> [DEBUG]:	(updating targets)
{55.38087} <update track> [DEBUG]:	(updating obsticles)
{55.41892} <update track> [DEBUG]:	(updating car)
{55.48099} <Class Car Valid> [INFO]:	(valid triangle points)
{55.48199} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.48199} <Class Car Valid> [INFO]:	(valid triangle points)
{55.48199} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.48199} <update track> [DEBUG]:	(car updated with 3 points)
{55.49299} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49299} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49299} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49399} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49399} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49399} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49499} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49499} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49499} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49499} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49599} <pathGenerator> [DEBUG]:	(found destination)
{55.49599} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49599} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49699} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49699} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49699} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49699} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49799} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49799} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.49799} <Class Car Valid> [INFO]:	(valid triangle points)
{55.49899} <Class Car Valid> [INFO]:	(area: 3354.25)
{55.50199} <client cleanup> [ERROR]:	(An error occurred: ["AttributeError: 'Point' object has no attribute 'getBoundingBox'\n"])
{55.50499} <client cleanup> [ERROR]:	(Stack trace: ['  File "c:\\Users\\chapp\\anaconda3\\Lib\\runpy.py", line 198, in _run_module_as_main\n    return _run_code(code, main_globals, None,\n', '  File "c:\\Users\\chapp\\anaconda3\\Lib\\runpy.py", line 88, in _run_code\n    exec(code, run_globals)\n', '  File "c:\\Users\\chapp\\.vscode\\extensions\\ms-python.debugpy-2025.8.0-win32-x64\\bundled\\libs\\debugpy\\launcher/../..\\debugpy\\__main__.py", line 71, in <module>\n    cli.main()\n', '  File "c:\\Users\\chapp\\.vscode\\extensions\\ms-python.debugpy-2025.8.0-win32-x64\\bundled\\libs\\debugpy\\launcher/../..\\debugpy/..\\debugpy\\server\\cli.py", line 501, in main\n    run()\n', '  File "c:\\Users\\chapp\\.vscode\\extensions\\ms-python.debugpy-2025.8.0-win32-x64\\bundled\\libs\\debugpy\\launcher/../..\\debugpy/..\\debugpy\\server\\cli.py", line 351, in run_file\n    runpy.run_path(target, run_name="__main__")\n', '  File "c:\\Users\\chapp\\.vscode\\extensions\\ms-python.debugpy-2025.8.0-win32-x64\\bundled\\libs\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_runpy.py", line 310, in run_path\n    return _run_module_code(code, init_globals, run_name, pkg_name=pkg_name, script_name=fname)\n', '  File "c:\\Users\\chapp\\.vscode\\extensions\\ms-python.debugpy-2025.8.0-win32-x64\\bundled\\libs\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_runpy.py", line 127, in _run_module_code\n    _run_code(code, mod_globals, init_globals, mod_name, mod_spec, pkg_name, script_name)\n', '  File "c:\\Users\\chapp\\.vscode\\extensions\\ms-python.debugpy-2025.8.0-win32-x64\\bundled\\libs\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_runpy.py", line 118, in _run_code\n    exec(code, run_globals)\n', '  File "robot_client_controller.py", line 205, in <module>\n    printLog("ERROR", "Stack trace:", traceback.format_stack(),producer="client cleanup")\n'])
{55.50576} <client cleanup> [STATUS]:	(Closing connection without error)
{55.50576} <client cleanup> [STATUS]:	(Client socket closed)
{55.50680} <client cleanup> [STATUS]:	(Server socket closed)
{55.50680} <client cleanup> [STATUS]:	(closing log)
