{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{21.03040} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34346))
{21.03040} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{21.90855} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{21.90855} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x00000106BB9191F0>, <classes.Point object at 0x00000106BB919250>, <classes.Point object at 0x00000106BB919280>]; <classes.Point object at 0x00000106BB9192B0> Class car constructor)
{21.90855} <client Loop> [STATUS]:	(generating frame)
{21.97550} <update track> [DEBUG]:	(updating targets)
{22.00832} <update track> [DEBUG]:	(updating obsticles)
{22.03399} <update track> [DEBUG]:	(updating car)
{22.07487} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07487} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07487} <update track> [DEBUG]:	(car updated with 3 points)
{22.07487} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07487} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07631} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07631} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07631} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07631} <pathGenerator> [DEBUG]:	(found destination)
{22.07631} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07776} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <Class Car Valid> [INFO]:	(valid triangle points)
{22.07877} <pathGenerator> [DEBUG]:	(Target: (447.50, 209.50))
{22.08007} <pathGenerator> [DEBUG]:	(Front:   (420.00, 380.00))
{22.08007} <pathGenerator> [DEBUG]:	(Angle to target: -0.89 rad)
{22.08007} <pathGenerator> [DEBUG]:	(Rotation applied: 1.15 rad)
{22.08007} <pathGenerator> [DEBUG]:	(Movement: 260.16 px)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.08007} <Class Car Valid> [INFO]:	(valid triangle points)
{22.09319} <client sender> [STATUS]:	(create rotate 1.1484559169620303)
{22.09319} <client sender> [COMMAND]:	(sending command rotate -21.933892332917093)
{22.09319} <client sender> [STATUS]:	(has ball False)
{22.42560} <client reciever> [RESPONSE]:	(modified OK)
{22.42560} <client Loop> [FPS]:	(1.9340416927771038)
{22.42560} <client Loop> [STATUS]:	(generating frame)
{22.42856} <update track> [DEBUG]:	(updating targets)
{22.43945} <update track> [DEBUG]:	(updating obsticles)
{22.44840} <update track> [DEBUG]:	(updating car)
{22.46103} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46103} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46103} <update track> [DEBUG]:	(car updated with 3 points)
{22.46103} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46103} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46103} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <pathGenerator> [DEBUG]:	(adjusted target)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
{22.46203} <Class Car Valid> [INFO]:	(valid triangle points)
