{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00200} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{5.51357} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34348))
{5.54524} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{6.40880} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small)
{6.40880} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000001F192F69400>, <classes.Point object at 0x000001F192F69460>, <classes.Point object at 0x000001F192F69490>]; <classes.Point object at 0x000001F192F694C0> Class car constructor)
{6.40880} <client Loop> [STATUS]:	(generating frame)
{6.55097} <update track> [DEBUG]:	(updating targets)
{6.58563} <update track> [DEBUG]:	(updating obsticles)
{6.61145} <update track> [DEBUG]:	(updating car)
{6.65936} <Class Car Valid> [INFO]:	(valid triangle points)
{6.65936} <Class Car Valid> [INFO]:	(valid triangle points)
{6.65936} <update track> [DEBUG]:	(car updated with 3 points)
{6.65936} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <pathGenerator> [DEBUG]:	(found destination)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66077} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66221} <Class Car Valid> [INFO]:	(valid triangle points)
{6.66221} <pathGenerator> [DEBUG]:	(Target: (443.50, 165.50))
{6.66221} <pathGenerator> [DEBUG]:	(Front:   (434.00, 166.00))
{6.66221} <pathGenerator> [DEBUG]:	(Angle to target: -1.05 rad)
{6.66221} <pathGenerator> [DEBUG]:	(Rotation applied: -0.09 rad)
