{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{2.08069} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 37732))
{2.09624} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{2.88790} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{2.88790} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x0000016D4C051BE0>, <classes.Point object at 0x0000016D4CF99310>, <classes.Point object at 0x0000016D4CF995B0>]; Point[0,0] Class car constructor)
{2.88790} <client Loop> [STATUS]:	(generating frame)
{2.94171} <update track> [DEBUG]:	(updating walls)
{3.29534} <update track> [DEBUG]:	(found 2 goals)
{3.29645} <update track> [DEBUG]:	(updating targets)
{3.31715} <update track> [DEBUG]:	(updating obsticles)
{3.33715} <update track> [DEBUG]:	(updating car)
{3.37185} <Class Car Valid> [INFO]:	(valid triangle points)
{3.37185} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.37185} <Class Car Valid> [INFO]:	(valid triangle points)
{3.37185} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.37285} <update track> [DEBUG]:	(car updated with 3 points)
{3.37585} <Class Car Valid> [INFO]:	(valid triangle points)
{3.37585} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.37585} <Class Car Valid> [INFO]:	(valid triangle points)
{3.37585} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.37585} <Class Car Valid> [INFO]:	(valid triangle points)
{3.37585} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.37585} <pathGenerator> [DEBUG]:	(no targets or no car)
{3.37585} <Class Car Valid> [INFO]:	(valid triangle points)
{3.37685} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.38955} <client Loop> [RETRY]:	(failed to follow path (empty))
{3.38955} <client Loop> [FPS]:	(1.9934042776666978)
{3.38955} <client loop> [TIME]:	(frame number: 0)
{3.38955} <client Loop> [STATUS]:	(generating frame)
{3.39655} <update track> [DEBUG]:	(updating targets)
{3.40656} <update track> [DEBUG]:	(updating obsticles)
{3.41755} <update track> [DEBUG]:	(updating car)
{3.42754} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42854} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.42854} <Class Car Valid> [INFO]:	(valid triangle points)
{3.42854} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.42854} <update track> [DEBUG]:	(car updated with 3 points)
{3.43154} <Class Car Valid> [INFO]:	(valid triangle points)
{3.43167} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.43167} <Class Car Valid> [INFO]:	(valid triangle points)
{3.43167} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.43167} <Class Car Valid> [INFO]:	(valid triangle points)
{3.43167} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.43271} <pathGenerator> [DEBUG]:	(no targets or no car)
{3.43271} <Class Car Valid> [INFO]:	(valid triangle points)
{3.43271} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.43570} <client Loop> [RETRY]:	(failed to follow path (empty))
{3.43570} <client Loop> [FPS]:	(21.66938246219499)
{3.43570} <client loop> [TIME]:	(frame number: 1)
{3.43570} <client Loop> [STATUS]:	(generating frame)
{3.44171} <update track> [DEBUG]:	(updating targets)
{3.45169} <update track> [DEBUG]:	(updating obsticles)
{3.46070} <update track> [DEBUG]:	(updating car)
{3.47072} <Class Car Valid> [INFO]:	(valid triangle points)
{3.47072} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.47072} <Class Car Valid> [INFO]:	(valid triangle points)
{3.47072} <Class Car Valid> [INFO]:	(area: 2929.25)
{3.47173} <update track> [DEBUG]:	(car updated with 3 points)
{3.47375} <Class Car Valid> [INFO]:	(valid triangle points)
{3.47473} <Class Car Valid> [INFO]:	(area: 2929.25)
