{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{1155.97708} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 49390))
{1155.99236} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{1156.84504} <Class Car Valid> [ERROR]:	(invalid triangle points, area too small: 0.5)
{1156.84561} <unkown> [DEBUG]:	(generating invalid car, [<classes.Point object at 0x000002325D8F0860>, <classes.Point object at 0x000002325D8F08C0>, <classes.Point object at 0x000002325D8F08F0>]; Point[0,0] Class car constructor)
{1156.84561} <client Loop> [STATUS]:	(generating frame)
{1156.93149} <update track> [DEBUG]:	(updating walls)
{1157.35659} <update track> [DEBUG]:	(found 2 goals)
{1157.35756} <update track> [DEBUG]:	(updating targets)
{1157.39578} <update track> [DEBUG]:	(updating obsticles)
{1157.43078} <update track> [DEBUG]:	(updating car)
{1157.48978} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.49078} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.49078} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.49078} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.49078} <update track> [DEBUG]:	(car updated with 3 points)
{1157.50378} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50378} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50478} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50478} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50578} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50578} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50678} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50678} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50678} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50779} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50779} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50779} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50779} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50779} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50878} <pathGenerator> [DEBUG]:	(found destination)
{1157.50878} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50878} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50878} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50878} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50878} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50978} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50978} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50978} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.50978} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.50978} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51077} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51077} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51179} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51179} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51179} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51179} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51179} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51179} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51179} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51277} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51277} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51277} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51277} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51277} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51379} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51379} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51379} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51379} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51379} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51379} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51379} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51379} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51477} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51477} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51477} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51477} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51577} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51577} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51577} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51577} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51577} <Class Car Valid> [INFO]:	(valid triangle points)
{1157.51577} <Class Car Valid> [INFO]:	(area: 2973.0)
{1157.51577} <pathGenerator> [DEBUG]:	(Target: (224.50, 60.50))
{1157.51577} <pathGenerator> [DEBUG]:	(Front:   (208.00, 231.00))
{1157.51677} <pathGenerator> [DEBUG]:	(Angle to target: -1.12 rad)
{1163.44150} <pathGenerator> [DEBUG]:	(Rotation applied: 0.67 rad)
{1163.44150} <pathGenerator> [DEBUG]:	(Movement: 232.70 px)
