{0.00000} <init Client> [INFO]:	(Logging enabled)
{0.00000} <init Client> [STATUS]:	(Venter på forbindelse på 0.0.0.0:12345...)
{6.07746} <init Client> [STATUS]:	(Forbundet til: ('192.168.28.151', 34328))
{6.09334} <init Client> [STATUS]:	(Modtaget EV3 is ready)
{6.82984} <client Loop> [STATUS]:	(generating frame)
{6.89150} <update track> [DEBUG]:	(updating targets)
{6.92758} <update track> [DEBUG]:	(updating obsticles)
{6.94730} <update track> [DEBUG]:	(updating car)
{7.00090} <update track> [DEBUG]:	(car updated with 3 points)
{7.00090} <pathGenerator> [DEBUG]:	(found destination)
{7.00090} <pathGenerator> [DEBUG]:	(Target: (443.50, 203.50))
{7.00090} <pathGenerator> [DEBUG]:	(From:   (0.00, 0.00))
{7.00090} <pathGenerator> [DEBUG]:	(Angle to target: 0.43 rad)
{7.00090} <pathGenerator> [DEBUG]:	(Rotation applied: -0.43 rad)
{7.00090} <pathGenerator> [DEBUG]:	(Movement: 487.96 px)
{7.01581} <client sender> [STATUS]:	(create rotate -0.43018921483632216)
{7.01681} <client sender> [COMMAND]:	(sending command rotate 8.216008800722639)
{7.01681} <client sender> [STATUS]:	(has ball False)
{7.23962} <client reciever> [RESPONSE]:	(modified OK)
{7.23962} <client Loop> [FPS]:	(2.4403649227331967)
{7.23962} <client Loop> [STATUS]:	(generating frame)
{7.24111} <update track> [DEBUG]:	(updating targets)
{7.25290} <update track> [DEBUG]:	(updating obsticles)
{7.26190} <update track> [DEBUG]:	(updating car)
{7.27437} <update track> [DEBUG]:	(car updated with 3 points)
{7.27437} <pathGenerator> [DEBUG]:	(adjusted target)
{7.27437} <pathGenerator> [DEBUG]:	(Target: (443.50, 203.50))
{7.27506} <pathGenerator> [DEBUG]:	(From:   (0.00, 0.00))
{7.27506} <pathGenerator> [DEBUG]:	(Angle to target: 0.43 rad)
{7.27506} <pathGenerator> [DEBUG]:	(Rotation applied: -0.43 rad)
{7.27506} <pathGenerator> [DEBUG]:	(Movement: 487.96 px)
{7.27707} <client sender> [STATUS]:	(create rotate -0.43018921483632216)
{7.27707} <client sender> [COMMAND]:	(sending command rotate 8.216008800722639)
{7.27707} <client sender> [STATUS]:	(has ball False)
{7.45587} <client reciever> [RESPONSE]:	(modified OK)
{7.45587} <client Loop> [FPS]:	(4.624242992199774)
{7.45587} <client Loop> [STATUS]:	(generating frame)
{7.45913} <update track> [DEBUG]:	(updating targets)
{7.46781} <update track> [DEBUG]:	(updating obsticles)
{7.47509} <update track> [DEBUG]:	(updating car)
{7.48701} <update track> [DEBUG]:	(car updated with 3 points)
{7.48701} <pathGenerator> [DEBUG]:	(adjusted target)
{7.48701} <pathGenerator> [DEBUG]:	(Target: (443.50, 203.50))
{7.48701} <pathGenerator> [DEBUG]:	(From:   (0.00, 0.00))
{7.48701} <pathGenerator> [DEBUG]:	(Angle to target: 0.43 rad)
{7.48701} <pathGenerator> [DEBUG]:	(Rotation applied: -0.43 rad)
{7.48701} <pathGenerator> [DEBUG]:	(Movement: 487.96 px)
{7.49047} <client sender> [STATUS]:	(create rotate -0.43018921483632216)
{7.49047} <client sender> [COMMAND]:	(sending command rotate 8.216008800722639)
{7.49047} <client sender> [STATUS]:	(has ball False)
